RecordID,Competition,Edition,Athlete Id,Sex,Region,Education,Age group,Income,Disability,Previous attempts,Late enrollment,Cancelled enrollment,Athlete score,Mental preparation,Train bf competition,Strength training,Sand training,Recovery,Supplements,Cardiovascular training,Outdoor Workout,Squad training,Physiotherapy,Plyometric training,No coach,Sport-specific training,Other training,Past injuries,Outcome
45534,Federation League,2021,633763,M,Middle East,High school,35-55,High,FALSE,0,FALSE,FALSE,0,FALSE,429,293,0,385,173,4,FALSE,8,23,0,FALSE,36,0,TRUE,1
32143,Local Match,2021,498266,M,Northern Africa,High school,0-35,,FALSE,0,FALSE,FALSE,60,TRUE,1507,1185,0,1892,456,917,FALSE,4,19,6,FALSE,28,18,TRUE,1
91808,Continental Championship,2022,570491,M,Eastern Europe,High school,0-35,Middle-High,FALSE,0,FALSE,FALSE,30,FALSE,461,1113,0,313,94,136,FALSE,4,310,0,FALSE,42,1,FALSE,1
46746,Local Match,2021,547680,M,Oceania,High school,0-35,Middle-Low,FALSE,1,FALSE,FALSE,60,TRUE,288,2663,0,913,514,811,FALSE,6,136,34,FALSE,79,33,TRUE,1
53063,Federation League,2020,551334,F,Oceania,High school,0-35,High,FALSE,0,FALSE,FALSE,0,FALSE,967,221,18,815,346,82,FALSE,0,160,0,FALSE,105,89,TRUE,1
56714,Local Match,2022,589389,M,Middle East,Middle school,0-35,Middle,FALSE,0,FALSE,FALSE,30,FALSE,152,198,0,11,129,683,TRUE,3,0,0,FALSE,0,0,TRUE,1
59002,Local Match,2021,537703,M,Northern Africa,High school,0-35,Low,FALSE,0,FALSE,FALSE,0,TRUE,546,4087,0,530,385,934,FALSE,7,152,31,FALSE,48,24,TRUE,1
98440,Local Match,2019,156171,M,Middle East,High school,0-35,High,FALSE,0,FALSE,FALSE,0,TRUE,209,747,0,334,200,896,FALSE,0,11,0,FALSE,18,2,TRUE,1
59130,Continental Championship,2019,529512,M,North America,High school,0-35,Middle-Low,FALSE,0,FALSE,FALSE,-30,FALSE,167,521,0,17,3,187,FALSE,0,297,0,FALSE,28,2,TRUE,1
54561,World Championship,2019,607827,M,Northern Africa,University Degree,35-55,Middle,FALSE,0,FALSE,FALSE,-30,FALSE,,66,0,156,17,0,FALSE,0,0,0,FALSE,0,0,TRUE,0
70129,National Cup,2022,589782,M,Northern Africa,University Degree,0-35,Middle-Low,FALSE,0,FALSE,FALSE,,FALSE,203,273,0,44,145,323,FALSE,0,0,0,FALSE,7,0,FALSE,1
53481,Regional Tournament,2021,397829,M,Central America,High school,0-35,Middle-Low,FALSE,0,FALSE,FALSE,0,FALSE,155,35,0,244,26,80,FALSE,0,0,0,FALSE,8,0,FALSE,1
20336,Regional Tournament,2019,243992,F,East Asia,University Degree,35-55,High,FALSE,0,FALSE,FALSE,0,FALSE,16,16,0,114,12,68,FALSE,5,0,0,FALSE,5,0,FALSE,1
48650,Federation League,2022,629878,M,East Asia,Middle school,35-55,High,FALSE,0,FALSE,FALSE,0,FALSE,304,511,17,67,372,15,FALSE,27,0,0,FALSE,39,0,TRUE,0
29601,Regional Tournament,2022,623519,F,Southern Africa,High school,0-35,High,FALSE,1,FALSE,FALSE,0,FALSE,239,1196,0,159,55,252,FALSE,10,0,0,FALSE,0,0,TRUE,1
80776,Regional Tournament,2020,423314,M,Western Europe,High school,35-55,Middle-Low,FALSE,0,FALSE,FALSE,0,FALSE,89,6,0,175,6,15,FALSE,0,0,0,FALSE,7,0,FALSE,0
33839,Regional Tournament,2022,536767,F,Central America,Middle school,0-35,High,TRUE,0,FALSE,FALSE,0,FALSE,20,27,0,2,16,0,FALSE,1,0,0,FALSE,1,0,TRUE,0
24366,Regional Tournament,2019,420163,F,Middle East,University Degree,35-55,Middle,FALSE,0,FALSE,FALSE,60,FALSE,229,101,1,263,67,65,FALSE,1,0,0,FALSE,20,0,TRUE,1
65827,World Championship,2019,62975,M,East Asia,Middle school,35-55,High,FALSE,0,FALSE,FALSE,-30,FALSE,91,81,0,29,21,52,FALSE,0,0,0,FALSE,0,0,TRUE,0
62781,Federation League,2019,588033,M,Southern Europe,High school,0-35,Middle-Low,FALSE,0,FALSE,FALSE,0,FALSE,119,78,7,134,130,15,FALSE,12,50,0,FALSE,9,0,TRUE,1
71675,National Cup,2021,191797,F,Northern Africa,High school,0-35,High,FALSE,0,FALSE,FALSE,-30,FALSE,139,182,0,17,112,273,FALSE,0,0,0,FALSE,5,0,FALSE,1
88525,Federation League,2020,524020,M,Central Asia,Middle school,0-35,Low,FALSE,0,FALSE,TRUE,60,FALSE,27,17,11,19,23,1,FALSE,0,4,0,FALSE,4,0,FALSE,0
57373,Local Match,2020,149567,F,East Asia,High school,0-35,High,FALSE,0,FALSE,TRUE,0,FALSE,104,128,0,158,40,22,FALSE,0,20,0,FALSE,12,1,TRUE,0
22032,Federation League,2019,580468,F,South America,Middle school,0-35,Middle-Low,FALSE,0,FALSE,FALSE,0,FALSE,449,262,0,279,350,39,FALSE,7,66,0,FALSE,60,0,TRUE,1
23749,Local Match,2020,2395804,M,Middle East,Middle school,35-55,Middle-Low,FALSE,1,FALSE,FALSE,60,FALSE,263,879,0,210,324,616,FALSE,0,20,6,FALSE,29,32,TRUE,1
76840,Regional Tournament,2020,550613,F,South Asia,Middle school,35-55,High,FALSE,0,FALSE,FALSE,0,,157,104,12,408,237,110,FALSE,0,0,0,FALSE,80,2,FALSE,1
59487,Federation League,2019,366449,M,Western Europe,High school,0-35,Low,TRUE,1,FALSE,FALSE,60,FALSE,121,244,0,34,131,2,FALSE,5,2,0,FALSE,7,0,TRUE,1
84360,Local Match,2019,598983,M,North America,High school,35-55,Middle-Low,FALSE,0,FALSE,FALSE,0,TRUE,408,1473,0,298,262,595,FALSE,1,48,17,FALSE,23,14,TRUE,1
47762,Regional Tournament,2020,400474,F,Western Europe,High school,35-55,High,FALSE,0,FALSE,FALSE,60,FALSE,144,31,7,449,39,68,FALSE,0,0,0,FALSE,21,1,FALSE,1
83224,National Cup,2021,633341,F,Northern Africa,High school,0-35,Middle-High,FALSE,0,FALSE,FALSE,30,FALSE,59,14,0,48,26,98,FALSE,3,0,0,FALSE,4,0,FALSE,0
85219,National Cup,2022,692654,F,South America,University Degree,0-35,Middle-Low,FALSE,0,FALSE,FALSE,-30,FALSE,177,686,0,15,170,476,FALSE,0,0,0,FALSE,7,0,FALSE,1
83176,Federation League,2022,675256,M,Southern Africa,Middle school,0-35,High,TRUE,0,FALSE,FALSE,60,FALSE,426,195,10,1423,274,3,FALSE,34,0,0,FALSE,118,0,FALSE,1
40154,National Cup,2021,585057,M,South Asia,University Degree,0-35,High,FALSE,0,FALSE,FALSE,30,FALSE,75,33,0,3,49,240,FALSE,2,0,0,FALSE,9,0,FALSE,1
26276,National Cup,2021,629862,M,Eastern Europe,Middle school,0-35,High,FALSE,0,FALSE,FALSE,30,FALSE,372,365,0,655,279,1195,FALSE,0,0,0,FALSE,10,0,FALSE,1
22527,Regional Tournament,2019,2573353,F,Southern Europe,Middle school,35-55,Low,FALSE,0,FALSE,FALSE,0,FALSE,126,11,0,225,24,41,FALSE,0,0,0,FALSE,6,0,FALSE,0
60002,Federation League,2020,87107,F,Middle East,University Degree,0-35,Middle-High,FALSE,0,FALSE,FALSE,0,FALSE,,196,0,219,119,3,FALSE,0,48,0,FALSE,47,0,TRUE,1
76982,Federation League,2021,539186,F,Central Asia,High school,0-35,Middle-Low,FALSE,2,FALSE,FALSE,60,FALSE,77,129,0,65,35,0,FALSE,5,26,0,FALSE,5,0,TRUE,0
34874,Regional Tournament,2022,,F,East Asia,University Degree,35-55,High,FALSE,0,,FALSE,0,FALSE,197,865,0,38,46,48,FALSE,1,0,3,FALSE,1,0,FALSE,1
28045,National Cup,2022,651508,F,South America,High school,0-35,Low,FALSE,0,FALSE,FALSE,60,FALSE,233,133,0,228,136,584,FALSE,7,0,0,FALSE,7,0,FALSE,1
96304,National Cup,2021,522312,M,Southern Europe,High school,0-35,High,FALSE,0,FALSE,FALSE,30,FALSE,213,71,0,10,125,673,FALSE,0,0,0,FALSE,5,0,TRUE,1
16113,Local Match,2021,588913,M,Northern Africa,University Degree,0-35,Low,FALSE,0,FALSE,TRUE,0,FALSE,341,795,0,213,264,742,FALSE,3,9,0,FALSE,9,0,TRUE,0
66615,Local Match,2022,677167,F,Northern Africa,High school,0-35,Middle-Low,FALSE,0,FALSE,FALSE,0,FALSE,552,1501,0,554,408,1155,TRUE,8,39,31,FALSE,13,20,TRUE,1
19078,Federation League,2022,679558,M,Western Europe,Middle school,0-35,Middle,FALSE,0,FALSE,TRUE,120,FALSE,33,24,1,15,20,1,FALSE,2,0,0,FALSE,3,0,TRUE,0
16377,Regional Tournament,2019,364073,F,Middle East,University Degree,0-35,Middle-Low,FALSE,1,FALSE,FALSE,60,FALSE,95,86,0,142,16,80,FALSE,0,0,0,FALSE,4,0,TRUE,1
92967,Continental Championship,2021,188662,M,North America,University Degree,0-35,High,FALSE,0,FALSE,FALSE,-30,FALSE,242,864,0,291,26,153,FALSE,0,212,0,FALSE,30,0,FALSE,1
91350,Regional Tournament,2021,616919,F,Western Europe,High school,0-35,High,FALSE,0,FALSE,FALSE,0,FALSE,543,85,1,4361,26,73,FALSE,0,0,0,FALSE,14,0,TRUE,1
74087,Local Match,2019,490449,M,Eastern Europe,Elementary school,0-35,Middle-Low,FALSE,0,FALSE,FALSE,0,TRUE,153,1124,0,25,177,707,FALSE,2,14,12,FALSE,15,0,TRUE,1
10734,Federation League,2021,909056,M,Oceania,University Degree,55<=,High,FALSE,0,FALSE,FALSE,0,FALSE,488,182,0,363,390,51,FALSE,26,156,0,FALSE,70,0,TRUE,1
51399,National Cup,2022,575265,M,Southern Europe,Middle school,0-35,Low,FALSE,0,FALSE,FALSE,30,FALSE,16,20,0,2,8,59,FALSE,0,0,0,FALSE,1,0,FALSE,0
56818,Federation League,2019,596093,M,Western Europe,High school,0-35,Middle-Low,FALSE,0,FALSE,FALSE,0,FALSE,174,87,0,376,69,0,FALSE,20,87,0,FALSE,8,0,TRUE,1
89257,National Cup,,522484,M,Eastern Europe,High school,0-35,Middle-Low,FALSE,0,FALSE,FALSE,0,FALSE,103,63,0,67,61,214,FALSE,0,0,0,FALSE,3,0,FALSE,0
28592,World Championship,2021,594908,M,Western Europe,Middle school,0-35,Middle,FALSE,1,FALSE,FALSE,0,FALSE,15,59,0,0,1,0,FALSE,0,0,0,FALSE,0,0,TRUE,0
39571,Regional Tournament,2020,521096,F,Southern Africa,Middle school,0-35,Middle-High,FALSE,0,FALSE,FALSE,60,FALSE,711,87,5,2022,265,153,FALSE,0,0,0,FALSE,79,0,FALSE,1
96218,Regional Tournament,2022,697578,F,Eastern Europe,High school,0-35,Middle,FALSE,0,FALSE,FALSE,0,FALSE,257,1408,2,64,45,285,FALSE,11,0,15,FALSE,4,0,TRUE,1
83396,Federation League,2022,651579,M,Eastern Europe,Middle school,0-35,Middle,FALSE,0,FALSE,FALSE,0,FALSE,75,166,0,0,25,5,FALSE,5,0,0,,10,0,FALSE,1
31473,Regional Tournament,2019,1467014,M,Central America,Middle school,35-55,Middle-High,FALSE,0,FALSE,FALSE,0,FALSE,371,76,6,587,125,115,FALSE,0,0,0,FALSE,12,0,TRUE,1
56861,Regional Tournament,2021,626843,F,South America,High school,0-35,Low,FALSE,0,FALSE,FALSE,0,FALSE,79,4,0,68,11,64,FALSE,0,0,0,FALSE,2,0,FALSE,1
25105,Continental Championship,2021,609383,M,East Asia,Middle school,0-35,High,FALSE,0,FALSE,FALSE,0,FALSE,223,405,0,70,95,144,FALSE,0,391,0,FALSE,61,4,TRUE,0
47192,Federation League,2022,646090,F,Oceania,University Degree,35-55,High,FALSE,0,FALSE,FALSE,0,FALSE,399,224,1,365,218,27,FALSE,131,0,0,FALSE,48,0,TRUE,1
93147,World Championship,2019,585768,F,South America,Middle school,0-35,Middle-Low,TRUE,0,FALSE,FALSE,-30,FALSE,54,65,0,1,8,60,FALSE,0,0,0,FALSE,0,0,TRUE,1
81820,National Cup,2021,267118,F,Middle East,Middle school,0-35,Middle-Low,TRUE,0,FALSE,TRUE,30,FALSE,47,20,0,14,30,4,FALSE,4,0,0,FALSE,4,0,TRUE,0
22208,Regional Tournament,2019,604204,F,Southern Africa,Middle school,35-55,Middle-Low,FALSE,0,FALSE,FALSE,0,FALSE,139,89,0,306,25,78,FALSE,0,0,0,FALSE,10,0,FALSE,1
16679,Local Match,2022,687033,M,Central America,High school,0-35,High,FALSE,0,FALSE,FALSE,60,FALSE,36,126,0,43,68,2,FALSE,0,0,0,FALSE,0,0,FALSE,0
83502,Local Match,2021,629022,M,South Asia,Middle school,0-35,High,FALSE,0,FALSE,FALSE,0,TRUE,96,310,0,55,129,546,FALSE,1,4,0,FALSE,5,0,TRUE,1
52132,Federation League,2021,631514,M,Western Europe,Middle school,0-35,Middle-Low,FALSE,0,FALSE,FALSE,0,FALSE,408,293,0,124,264,3,FALSE,8,98,0,,67,0,TRUE,1
43663,Local Match,2022,651330,M,Central Asia,High school,0-35,High,TRUE,0,FALSE,FALSE,90,FALSE,38,166,0,7,34,127,FALSE,0,0,0,FALSE,0,0,TRUE,0
40566,World Championship,2021,617238,F,Middle East,Middle school,35-55,Middle,FALSE,0,FALSE,FALSE,-30,FALSE,82,90,0,64,22,48,FALSE,0,0,0,FALSE,0,0,TRUE,0
85472,National Cup,2022,427390,M,South Asia,Middle school,0-35,Middle,FALSE,0,FALSE,FALSE,60,FALSE,132,,0,51,70,725,FALSE,0,0,0,FALSE,2,0,FALSE,0
62652,Federation League,2022,507478,M,Eastern Europe,Middle school,0-35,High,FALSE,2,FALSE,FALSE,0,FALSE,24,30,16,0,19,0,FALSE,0,0,0,FALSE,1,0,FALSE,0
63025,Federation League,2020,236498,F,Southern Europe,University Degree,0-35,Middle-Low,FALSE,0,FALSE,FALSE,0,FALSE,318,356,0,189,485,34,FALSE,0,129,0,FALSE,20,11,FALSE,0
54524,World Championship,2022,681696,F,Central Asia,Middle school,35-55,Middle-High,FALSE,0,FALSE,FALSE,-30,FALSE,128,227,5,44,21,124,FALSE,0,0,0,FALSE,0,0,TRUE,1
62450,Federation League,2020,412731,F,South America,University Degree,35-55,Middle,FALSE,0,FALSE,FALSE,0,FALSE,566,324,4,424,269,13,FALSE,0,152,0,FALSE,32,2,FALSE,0
52102,Local Match,2019,580702,M,South America,University Degree,0-35,High,FALSE,0,FALSE,FALSE,60,TRUE,105,42,0,4,79,555,FALSE,0,0,0,FALSE,1,0,TRUE,1
84922,Regional Tournament,2022,678244,F,South America,High school,0-35,Middle,TRUE,0,FALSE,FALSE,0,FALSE,174,1294,1,34,20,255,FALSE,0,0,9,FALSE,1,0,FALSE,1
67422,Olympic Games,2019,572652,M,Eastern Europe,University Degree,0-35,Middle-High,FALSE,0,FALSE,FALSE,60,FALSE,113,615,0,7,38,0,FALSE,0,0,0,FALSE,,5,FALSE,1
17049,Local Match,2022,680145,M,Northern Africa,Middle school,0-35,Middle-Low,TRUE,0,FALSE,FALSE,30,FALSE,259,889,0,161,177,536,TRUE,0,20,11,FALSE,17,0,TRUE,1
57795,Olympic Games,2022,228021,M,North America,High school,35-55,Middle,FALSE,0,FALSE,FALSE,0,FALSE,1065,1868,,860,171,0,FALSE,2,0,0,FALSE,38,24,FALSE,1
47268,Regional Tournament,2020,351290,F,Central Asia,Middle school,0-35,Middle,FALSE,2,FALSE,FALSE,0,FALSE,153,6,0,388,13,61,FALSE,0,0,0,FALSE,3,0,FALSE,1
71561,Regional Tournament,2022,475363,F,Central America,High school,0-35,Middle-Low,FALSE,1,FALSE,FALSE,105,FALSE,56,132,17,78,44,0,FALSE,2,0,0,FALSE,0,0,TRUE,1
69807,Local Match,2021,632588,F,South Asia,High school,0-35,Middle-High,FALSE,0,FALSE,FALSE,0,,1054,3131,0,777,640,1409,FALSE,0,36,26,FALSE,49,35,TRUE,1
47367,Local Match,2021,626700,F,North America,University Degree,0-35,Middle,FALSE,0,FALSE,TRUE,30,FALSE,229,237,0,307,80,27,FALSE,7,18,1,FALSE,8,0,TRUE,0
29525,National Cup,2021,593787,M,Southern Europe,Middle school,0-35,Low,FALSE,0,FALSE,FALSE,0,FALSE,15,6,0,0,6,49,FALSE,0,0,0,FALSE,1,0,FALSE,0
66335,Continental Championship,2022,636443,M,South Asia,High school,0-35,High,FALSE,0,FALSE,FALSE,30,FALSE,212,572,0,108,1,111,FALSE,0,173,0,FALSE,13,0,FALSE,1
45349,National Cup,2021,588473,M,Western Europe,University Degree,0-35,Middle-Low,FALSE,0,FALSE,FALSE,-30,FALSE,192,124,0,120,235,,FALSE,0,0,0,FALSE,6,0,FALSE,1
81033,World Championship,2022,651740,F,Western Europe,High school,0-35,Middle-High,TRUE,0,FALSE,FALSE,-30,FALSE,223,273,1,246,34,112,FALSE,0,0,0,FALSE,0,0,TRUE,1
19664,National Cup,2022,674497,M,Central America,High school,0-35,High,FALSE,0,FALSE,FALSE,60,FALSE,164,282,0,129,66,301,FALSE,0,0,0,,3,0,FALSE,1
23701,Federation League,2019,582373,M,Oceania,High school,0-35,High,FALSE,0,FALSE,TRUE,0,FALSE,195,114,0,177,257,7,FALSE,6,64,0,FALSE,44,0,FALSE,0
55678,World Championship,2019,545785,F,South America,High school,0-35,Low,FALSE,0,FALSE,FALSE,-30,FALSE,79,166,0,48,14,107,FALSE,0,0,0,FALSE,0,0,TRUE,1
31567,Regional Tournament,2020,518879,F,Central Asia,Middle school,35-55,High,TRUE,0,FALSE,FALSE,0,FALSE,359,22,0,1224,82,73,FALSE,0,0,0,FALSE,34,4,TRUE,1
75193,Regional Tournament,2020,548585,F,South America,Middle school,0-35,Middle-Low,FALSE,0,FALSE,TRUE,0,FALSE,231,116,9,145,214,73,FALSE,0,0,0,FALSE,24,1,FALSE,0
48150,National Cup,2022,653700,M,Central America,University Degree,0-35,Middle-High,FALSE,0,FALSE,FALSE,0,FALSE,8,4,0,3,,0,FALSE,0,0,0,FALSE,0,0,FALSE,0
24046,Federation League,2020,551550,M,South America,High school,0-35,Low,FALSE,0,FALSE,FALSE,60,FALSE,897,513,15,487,577,71,FALSE,0,310,0,FALSE,103,41,FALSE,1
49301,Local Match,2022,681354,M,East Asia,High school,0-35,Middle-High,FALSE,0,FALSE,FALSE,0,FALSE,169,364,0,68,171,362,TRUE,0,2,0,FALSE,15,0,TRUE,1
72600,Local Match,2020,2646317,M,Middle East,Middle school,0-35,Middle,FALSE,1,FALSE,FALSE,60,FALSE,2288,2992,8,605,1341,1061,FALSE,0,83,54,FALSE,276,74,TRUE,1
93705,Regional Tournament,2022,675042,F,Southern Europe,Elementary school,0-35,Low,FALSE,0,FALSE,FALSE,0,FALSE,138,540,1,52,40,94,FALSE,10,0,3,FALSE,3,0,TRUE,1
30558,Local Match,2022,364066,M,South America,Middle school,0-35,Middle-Low,FALSE,2,FALSE,FALSE,90,FALSE,1059,1059,0,2769,453,557,TRUE,3,24,10,FALSE,86,10,TRUE,1
24751,Local Match,2022,474667,M,South America,Middle school,0-35,High,FALSE,1,FALSE,FALSE,0,FALSE,351,910,0,620,285,973,TRUE,7,0,0,FALSE,17,0,TRUE,1
79021,Local Match,2021,624763,F,Central Asia,Middle school,35-55,Middle-Low,FALSE,0,FALSE,FALSE,0,TRUE,794,2784,0,527,597,960,FALSE,2,40,19,FALSE,34,6,TRUE,1
28066,World Championship,2022,591755,F,Middle East,High school,35-55,Middle-Low,FALSE,0,FALSE,FALSE,-30,FALSE,79,204,0,41,22,76,FALSE,0,0,0,FALSE,0,0,TRUE,1
25663,Continental Championship,2019,486964,M,North America,Middle school,0-35,Middle,FALSE,0,FALSE,FALSE,0,FALSE,55,46,0,5,10,83,FALSE,0,0,0,FALSE,1,2,FALSE,0
55339,World Championship,2021,631756,M,Southern Europe,Middle school,0-35,Low,TRUE,0,FALSE,FALSE,-30,FALSE,29,14,0,0,8,0,FALSE,0,0,0,FALSE,0,0,FALSE,0
78944,Federation League,2021,2669995,F,,University Degree,0-35,Middle-Low,TRUE,0,FALSE,FALSE,0,FALSE,287,144,0,412,81,7,FALSE,24,20,0,FALSE,9,0,TRUE,1
72896,Local Match,2020,128791,M,Eastern Europe,Middle school,35-55,Middle-High,FALSE,0,FALSE,TRUE,0,FALSE,230,465,0,203,177,98,FALSE,0,24,3,,30,5,FALSE,0
63728,Local Match,2021,626801,F,Southern Europe,High school,0-35,Low,FALSE,0,FALSE,FALSE,0,FALSE,611,1375,0,837,268,201,FALSE,12,95,9,FALSE,54,1,TRUE,0
52613,Local Match,2020,405219,F,Oceania,High school,35-55,High,FALSE,0,FALSE,FALSE,0,FALSE,997,2411,4,2557,585,972,FALSE,0,68,50,FALSE,149,85,TRUE,1
30023,Local Match,2021,611350,M,Central America,High school,0-35,Middle-Low,FALSE,0,FALSE,FALSE,60,TRUE,247,1940,0,138,274,602,FALSE,0,19,24,FALSE,22,44,TRUE,1
64949,Regional Tournament,2021,318876,F,South America,High school,35-55,Middle,FALSE,0,FALSE,FALSE,90,FALSE,110,115,0,248,44,131,FALSE,1,0,0,FALSE,8,0,FALSE,1
96963,Local Match,2021,491011,M,Oceania,High school,0-35,Middle-Low,TRUE,2,FALSE,FALSE,60,TRUE,543,1964,0,217,409,937,FALSE,22,38,4,FALSE,53,6,TRUE,1
91216,Federation League,2021,634397,M,Central Asia,Middle school,0-35,Low,FALSE,0,FALSE,FALSE,0,FALSE,280,157,0,148,105,5,FALSE,25,35,0,FALSE,10,0,FALSE,0
44060,,2022,648001,M,Southern Europe,Middle school,0-35,Middle-High,FALSE,0,FALSE,FALSE,0,FALSE,519,914,0,612,26,208,FALSE,10,419,0,FALSE,35,0,TRUE,1
72941,Federation League,2021,501487,M,Southern Africa,High school,0-35,Middle,FALSE,0,FALSE,FALSE,0,FALSE,285,337,3,130,352,5,FALSE,14,101,0,FALSE,22,0,TRUE,1
51480,Regional Tournament,2019,611268,F,Northern Africa,High school,35-55,Middle-Low,FALSE,0,FALSE,FALSE,60,FALSE,186,34,1,944,57,68,FALSE,0,0,0,FALSE,16,0,FALSE,0
72352,Regional Tournament,2022,696804,F,Central America,High school,0-35,Middle-High,FALSE,0,FALSE,FALSE,0,FALSE,107,206,2,7,25,0,FALSE,11,0,0,FALSE,4,0,TRUE,1
32769,Federation League,2019,537811,F,Central Asia,High school,0-35,Middle,TRUE,0,FALSE,FALSE,0,FALSE,2341,242,94,1576,786,20,FALSE,68,864,0,FALSE,417,0,TRUE,1
27797,Local Match,2022,644361,F,Northern Africa,Middle school,35-55,Middle,FALSE,0,FALSE,FALSE,60,FALSE,4622,4278,0,6472,1205,2471,TRUE,20,207,11,FALSE,98,16,TRUE,1
38759,National Cup,2021,516238,M,Middle East,Middle school,0-35,Middle-Low,FALSE,0,FALSE,FALSE,0,FALSE,134,82,0,124,72,779,FALSE,2,0,0,FALSE,4,0,TRUE,1
75909,Olympic Games,2019,2516503,M,Oceania,University Degree,35-55,Middle,FALSE,0,FALSE,FALSE,0,FALSE,906,954,0,1022,110,0,FALSE,0,0,0,FALSE,71,7,TRUE,1
15862,Local Match,2022,674691,F,East Asia,University Degree,0-35,Middle,FALSE,0,FALSE,FALSE,0,FALSE,929,3385,1,733,374,515,TRUE,11,104,47,FALSE,64,33,TRUE,1
74307,Local Match,2019,351170,M,Southern Africa,Middle school,0-35,High,FALSE,0,FALSE,FALSE,60,TRUE,119,285,0,138,93,736,FALSE,2,1,0,FALSE,4,0,TRUE,1
76804,World Championship,2019,80448,F,Central Asia,High school,35-55,Middle,FALSE,0,FALSE,TRUE,-30,FALSE,123,98,0,36,33,60,FALSE,0,0,0,FALSE,0,0,TRUE,0
49575,Federation League,2022,483136,F,Southern Europe,Middle school,0-35,Low,FALSE,0,FALSE,FALSE,0,FALSE,86,96,6,33,81,5,FALSE,16,0,0,FALSE,7,0,FALSE,1
70210,Regional Tournament,2022,2698577,F,Central America,Middle school,35-55,Middle,FALSE,0,TRUE,FALSE,0,FALSE,204,291,0,103,38,72,FALSE,5,0,0,FALSE,4,0,TRUE,0
84826,Local Match,2022,695090,M,Eastern Europe,Middle school,0-35,Middle-Low,FALSE,0,FALSE,FALSE,60,FALSE,146,379,0,90,215,683,TRUE,0,2,1,FALSE,15,0,TRUE,1
58283,Local Match,2020,538051,M,East Asia,High school,0-35,High,FALSE,0,FALSE,FALSE,30,FALSE,26,50,0,28,46,28,FALSE,0,0,0,FALSE,1,0,TRUE,0
72737,National Cup,2021,234740,M,Eastern Europe,Middle school,0-35,Low,FALSE,0,FALSE,TRUE,-30,FALSE,130,206,0,79,110,138,FALSE,16,0,0,FALSE,4,0,FALSE,0
26134,Federation League,2020,438662,M,Southern Africa,Middle school,0-35,Middle-Low,FALSE,1,FALSE,FALSE,0,FALSE,205,475,0,333,445,30,FALSE,0,67,0,FALSE,33,20,TRUE,0
35403,National Cup,2021,632037,F,Southern Africa,University Degree,35-55,High,FALSE,0,FALSE,FALSE,40,FALSE,43,36,0,0,31,51,FALSE,0,0,0,FALSE,4,0,FALSE,0
65389,Federation League,2019,587641,M,Middle East,High school,0-35,Middle-High,FALSE,0,FALSE,FALSE,0,FALSE,169,275,0,210,101,11,FALSE,5,139,0,FALSE,8,0,TRUE,1
95122,Regional Tournament,2022,,M,Eastern Europe,High school,35-55,Middle-Low,FALSE,0,FALSE,FALSE,0,FALSE,156,755,1,101,30,22,FALSE,6,0,11,FALSE,2,0,FALSE,1
79550,Federation League,2020,400611,F,Middle East,High school,0-35,Middle-Low,FALSE,0,FALSE,TRUE,30,FALSE,318,69,0,299,76,16,FALSE,0,51,0,FALSE,106,18,FALSE,0
85649,Federation League,2020,496564,F,Oceania,High school,0-35,Middle,FALSE,0,FALSE,FALSE,60,FALSE,179,85,0,304,163,12,FALSE,0,42,0,FALSE,12,29,TRUE,1
51614,Regional Tournament,2022,689487,F,Western Europe,Middle school,0-35,High,FALSE,0,FALSE,FALSE,0,FALSE,47,146,0,0,6,112,FALSE,2,0,0,FALSE,1,0,TRUE,0
72539,Regional Tournament,2022,568232,F,Southern Europe,High school,35-55,Low,FALSE,0,FALSE,FALSE,0,FALSE,206,1046,2,77,60,593,FALSE,0,0,0,FALSE,5,0,FALSE,1
31581,Regional Tournament,2019,234929,F,Central America,University Degree,0-35,High,FALSE,1,FALSE,FALSE,0,FALSE,119,37,1,139,30,77,FALSE,0,0,0,FALSE,19,0,FALSE,0
61522,Local Match,2019,465893,M,Southern Europe,High school,0-35,Low,FALSE,0,FALSE,FALSE,0,TRUE,514,1273,0,556,312,,FALSE,4,34,26,FALSE,27,31,TRUE,1
92544,Olympic Games,2022,574505,F,Eastern Europe,University Degree,0-35,Middle,FALSE,0,FALSE,FALSE,60,FALSE,137,684,0,6,18,0,FALSE,0,0,0,FALSE,0,5,TRUE,1
96630,Local Match,2020,363749,M,Oceania,High school,0-35,Middle,FALSE,0,FALSE,FALSE,0,FALSE,1091,3281,0,558,699,1127,FALSE,0,23,26,FALSE,52,41,TRUE,1
97063,Federation League,2019,228695,M,Central Asia,High school,0-35,Middle,FALSE,0,FALSE,TRUE,60,FALSE,51,144,0,46,52,1,FALSE,1,13,0,FALSE,4,0,TRUE,0
37504,Regional Tournament,2022,700086,F,Central America,Middle school,35-55,High,FALSE,0,FALSE,FALSE,0,FALSE,236,567,1,48,57,171,FALSE,2,0,1,FALSE,4,0,TRUE,1
99059,Federation League,2021,2228206,M,Eastern Europe,High school,35-55,Middle-High,FALSE,2,FALSE,TRUE,110,FALSE,208,155,0,132,307,2,FALSE,0,56,0,FALSE,14,0,TRUE,0
23680,Local Match,2022,501897,M,Eastern Europe,High school,0-35,Middle-Low,FALSE,0,FALSE,TRUE,90,FALSE,190,873,0,42,183,75,TRUE,2,10,13,FALSE,9,1,FALSE,0
